folder,table,sheet,rows,n_columns,columns
data,field_area_para,t20,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para,t21,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para,t22,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para,t23,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para,t24,6,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para,t25,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para,t30,6,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d01,11,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d02,5,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d03,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d04,5,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d05,6,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d06,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d07,7,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d08,4,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d09,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d101,4,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d102,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d103,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d104,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d105,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d106,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d107,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d108,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d109,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d11,10,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d110,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d12,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d121,4,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d122,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d123,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d124,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d125,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d126,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d127,9,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d128,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d129,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d13,6,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d130,5,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d131,22,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d14,18,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d15,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d150,30,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d151,30,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d152,30,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d16,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d17,20,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d18,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d20,4,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d21,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d22,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d23,4,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d24,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d30,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d35,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d36,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d37,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d38,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d39,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d40,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d41,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d42,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d43,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d44,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d45,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d61,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d62,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d64,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d65,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d70,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d71,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d72,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d73,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d74,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d75,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d76,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d90,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d91,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d92,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d93,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,d94,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,Field_List,93,3,field_id|map|field_name_id
data,field_area_para_add,OutLine,3,4,id|val1|val2|val3
data,field_area_para_add,t01,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t02,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t03,3,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t04,8,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t05,12,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t06,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t08,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t09,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t10,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t11,2,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t12,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t20,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t21,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t22,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t23,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t24,6,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t25,1,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t30,6,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_area_para_add,t50,7,6,subarea_id|map_model|unk2|unk3|unk4|map_cam_model
data,field_common_param,digimon,3,5,id|unk1|unk2|unk3|unk4
data,field_common_param,digimon_hide,4,2,unk1|unk2
data,field_common_param,dof,116,6,id|unk1|unk2|unk3|unk4|unk5
data,field_common_param,Field,1,20,unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10|unk11|unk12|unk13|unk14|unk15|unk16|unk17|unk18|unk19|unk20
data,field_common_param,minimap,8,4,id|unk1|unk2|unk3
data,field_common_param,minimap_dlc,8,4,id|unk1|unk2|unk3
data,field_common_param,movie_bg,6,3,unk1|unk2|unk3
data,field_common_param,Network,1,14,unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10|unk11|unk12|unk13|unk14
data,field_common_param,no_running,1,1,unk1
data,field_common_param,ray_test,5,2,unk1|unk2
data,field_common_param,real_dungeon,7,1,unk1
data,field_common_param,ui_field_name,32,4,unk1|areaName|areaSubId|imageName
data,field_cp_para,d0602,3,8,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7
data,field_cp_para,d1802,3,8,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7
data,field_cp_para,d1803,5,8,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7
data,field_cp_para,d2002,5,8,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7
data,field_cp_para,d2003,9,8,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7
data,field_cp_para,d3602,3,8,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7
data,field_cp_para_add,d0602,3,8,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7
data,field_cp_para_add,d12501,2,8,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7
data,field_cp_para_add,d12503,4,8,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7
data,field_cp_para_add,d2002,4,8,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7
data,field_cp_para_add,d2003,6,8,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7
data,field_ef_para,d0101,7,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0102,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0103,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0105,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0201,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0202,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0203,5,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0204,4,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0205,6,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0301,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0401,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0402,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0403,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0404,4,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0405,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0501,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0502,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0503,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0504,4,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0505,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0506,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0601,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0602,5,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0603,7,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0701,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0702,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0703,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0704,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0705,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0707,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0804,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d0901,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1101,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1102,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1103,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1105,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1106,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1107,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1109,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1110,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1201,6,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1202,5,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1203,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1301,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1302,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1403,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1411,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1417,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1501,4,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1502,5,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1503,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d1705,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d2001,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d3701,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d3702,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d3802,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d4102,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d4103,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d9001,4,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d9002,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d9101,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d9201,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d9202,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,d9301,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t0101,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t0102,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t0201,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t0302,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t0405,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t0503,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t0505,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t0506,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t0601,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t0801,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t1001,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t1102,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t2001,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t2101,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t2401,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t2406,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t2501,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para,t3001,4,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0101,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0102,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0103,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0105,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0201,0,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0202,0,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0203,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0204,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0205,6,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0301,5,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0401,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0402,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0403,4,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0404,4,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0405,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0501,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0502,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0503,4,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0504,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0505,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0506,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0601,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0602,6,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0603,7,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0701,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0702,4,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0703,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0704,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0705,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0707,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0804,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d0901,5,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d10101,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d10102,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d10103,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d10104,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d10201,1,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d10202,2,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
data,field_ef_para_add,d10203,3,11,id|unk1|unk2|unk3|unk4|unk5|unk6|unk7|unk8|unk9|unk10
